State,City, Latitude, Longitude
OH,Shreve,40.681436,-82.021761
OH,Sidney,40.289527,-84.166729
OH,Silver Lake,41.153885,-81.461511
OH,Silverton,39.188246,-84.400927
OH,Sinking Spring,39.074722,-83.387135
OH,Sixteen Mile Stand,39.275314,-84.325567
OH,Skyline Acres,39.227619,-84.56649
OH,Smithfield,40.271558,-80.777267
OH,Smithville,40.861999,-81.859509
OH,Solon,41.38599,-81.440835
OH,Somerset,39.806638,-82.299646
OH,Somerville,39.563526,-84.639562
OH,South Amherst,41.346226,-82.23527
OH,South Bloomfield,39.716144,-82.99278
OH,South Canal,41.175895,-80.987527
OH,South Charleston,39.824773,-83.643743
OH,South Euclid,41.523936,-81.524491
OH,South Lebanon,39.367223,-84.219087
OH,South Point,38.422181,-82.579061
OH,South Russell,41.433817,-81.327964
OH,South Salem,39.337374,-83.306962
OH,South Solon,39.737427,-83.61272
OH,South Vienna,39.929358,-83.613428
OH,South Webster,38.816997,-82.732493
OH,South Zanesville,39.903618,-82.017941
OH,Sparta,40.394433,-82.699648
OH,Spencer,41.097757,-82.121762
OH,Spencerville,40.707965,-84.353159
OH,Springboro,39.562227,-84.233602
OH,Springdale,39.290599,-84.47579
OH,Springfield,39.928825,-83.797365
OH,Spring Valley,39.609735,-84.005856
OH,Stafford,39.712411,-81.27658
OH,Sterling,40.966244,-81.843942
OH,Steubenville,40.36632,-80.657069
OH,Stewart,39.308029,-81.89749
OH,Stockdale,38.957777,-82.857377
OH,Stockport,39.54887,-81.794397
OH,Stone Creek,40.398844,-81.555387
OH,Stony Prairie,41.348733,-83.144335
OH,Stony Ridge,41.507546,-83.509329
OH,Stoutsville,39.604975,-82.823364
OH,Stow,41.176261,-81.436523
OH,Strasburg,40.600594,-81.529559
OH,Stratton,40.525436,-80.631434
OH,Streetsboro,41.239608,-81.345862
OH,Strongsville,41.312955,-81.83169
OH,Struthers,41.051218,-80.592724
OH,Stryker,41.502756,-84.416869
OH,Sugar Bush Knolls,41.203218,-81.350993
OH,Sugarcreek,40.507619,-81.640898
OH,Sugar Grove,39.6304,-82.544839
OH,Sulphur Springs,40.87222,-82.87643
OH,Summerfield,39.796815,-81.335333
OH,Summerside,39.118661,-84.286119
OH,Summitville,40.671828,-80.889552
OH,Sunbury,40.248228,-82.865256
OH,Swanton,41.582518,-83.890277
OH,Sycamore,40.951672,-83.17097
OH,Sylvania,41.710681,-83.706462
OH,Syracuse,38.997704,-81.965907
OH,Tallmadge,41.106119,-81.424834
OH,Tarlton,39.553977,-82.777824
OH,Taylor Creek,39.236414,-84.679635
OH,Tedrow,41.602912,-84.204273
OH,Terrace Park,39.158525,-84.312214
OH,The Plains,39.365195,-82.133583
OH,The,39.188557,-84.336021
OH,Thornport,39.921119,-82.427523
OH,Thornville,39.893623,-82.411824
OH,Thurston,39.842654,-82.544584
OH,Tiffin,41.116571,-83.180977
OH,Tiltonsville,40.172393,-80.697599
OH,Timberlake,41.665522,-81.442798
OH,Tipp,39.964455,-84.186376
OH,Tippecanoe,40.273757,-81.281066
OH,Tiro,40.906315,-82.768973
OH,Toledo,41.664071,-83.581861
OH,Tontogany,41.421033,-83.740976
OH,Toronto,40.458298,-80.607302
OH,Tremont,40.016003,-83.842304
OH,Trenton,39.479073,-84.462008
OH,Trimble,39.485964,-82.081759
OH,Trinway,40.137604,-82.011891
OH,Trotwood,39.791861,-84.321836
OH,Troy,40.041012,-84.222355
OH,Tuppers Plains,39.172625,-81.846582
OH,Turpin Hills,39.107408,-84.375017
OH,Tuscarawas,40.391888,-81.396623
OH,Twinsburg,41.322594,-81.443123
OH,Twinsburg Heights,41.306374,-81.457911
OH,Uhrichsville,40.404075,-81.348958
OH,Union,39.916868,-84.291937
OH,Union,40.198539,-84.789208
OH,Uniontown,40.969786,-81.400237
OH,Unionville Center,40.13705,-83.341267
OH,Uniopolis,40.602085,-84.086275
OH,University Heights,41.494805,-81.534821
OH,Upper Arlington,40.027587,-83.070722
OH,Upper Sandusky,40.830645,-83.270772
OH,Urbana,40.108777,-83.754771
OH,Urbancrest,39.901525,-83.088186
OH,Utica,40.237122,-82.441527
OH,Valley Hi,40.316228,-83.67589
OH,Valley View,41.3815,-81.608298
OH,Valleyview,39.963906,-83.072291
OH,Van Buren,41.138946,-83.649258
OH,Vandalia,39.878977,-84.192224
OH,Vanlue,40.974053,-83.484713
OH,Van Wert,40.865888,-84.588069
OH,Vaughnsville,40.880222,-84.145344
OH,Venedocia,40.785211,-84.455899
OH,Vermilion,41.408005,-82.317254
OH,Verona,39.901324,-84.505997
OH,Versailles,40.222271,-84.482673
OH,Vickery,41.376929,-82.94151
OH,Vienna Center,41.234457,-80.654071
OH,Vincent,39.375309,-81.671173
OH,Vinton,38.980429,-82.33233
OH,Wadsworth,41.02868,-81.732318
OH,Waite Hill,41.608723,-81.388759
OH,Wakeman,41.253215,-82.402687
OH,Walbridge,41.586074,-83.487414
OH,Waldo,40.459754,-83.084836
OH,Walnut Creek,40.546501,-81.729535
OH,Walton Hills,41.370877,-81.558682
OH,Wapakoneta,40.567551,-84.191689
OH,Warren,41.238256,-80.816725
OH,Warrensville Heights,41.439278,-81.521749
OH,Warsaw,40.335636,-82.000992
OH,Washington Court House,39.53886,-83.427938
OH,Washingtonville,40.896331,-80.768024
OH,Waterford,39.538652,-81.644233
OH,Waterville,41.501346,-83.735134
OH,Wauseon,41.553445,-84.140135
OH,Waverly,39.12597,-82.983687
OH,Wayne,41.300961,-83.471727
OH,Wayne Lakes,40.02172,-84.662868
OH,Waynesburg,40.668263,-81.25981
OH,Waynesfield,40.602424,-83.973358
OH,Waynesville,39.531945,-84.090938
OH,Wellington,41.162258,-82.229515
OH,Wellston,39.117399,-82.537564
OH,Wellsville,40.603924,-80.655745
OH,West Alexandria,39.745082,-84.536162
OH,West Carrollton,39.669742,-84.25549
OH,West Elkton,39.588138,-84.559781
OH,Westerville,40.123435,-82.913324
OH,West Farmington,41.390851,-80.972966
OH,Westfield Center,41.028262,-81.931451
OH,West Hill,41.229755,-80.527428
OH,West Jefferson,39.9494,-83.308385
OH,West Lafayette,40.27607,-81.751708
OH,Westlake,41.449531,-81.930162
OH,West Leipsic,41.105237,-84.001012
OH,West Liberty,40.256233,-83.758576
OH,West Manchester,39.90332,-84.626326
OH,West Mansfield,40.401388,-83.544004
OH,West Millgrove,41.242745,-83.491407
OH,West Milton,39.958295,-84.325969
OH,Weston,41.345981,-83.794609
OH,West Portsmouth,38.769944,-83.039163
OH,West Rushville,39.764363,-82.449766
OH,West Salem,40.969778,-82.10789
OH,West Union,38.791684,-83.544094
OH,West Unity,41.58862,-84.430983
OH,Wetherington,39.363345,-84.376692
OH,Wharton,40.861306,-83.46481
OH,Wheelersburg,38.741473,-82.845543
OH,Whitehall,39.968968,-82.883948
OH,Whitehouse,41.521449,-83.796799
OH,White Oak,39.210415,-84.60589
OH,Whites Landing,41.43092,-82.89475
OH,Wickliffe,41.606322,-81.468028
OH,Wightmans Grove,41.423621,-83.045758
OH,Wilberforce,39.714974,-83.884442
OH,Wilkesville,39.076457,-82.326551
OH,Willard,41.051941,-82.723533
OH,Williamsburg,39.051337,-84.047272
OH,Williamsdale,39.442074,-84.529831
OH,Williamsport,39.581673,-83.120519
OH,Williston,41.602614,-83.341909
OH,Willoughby,41.645285,-81.414353
OH,Willoughby Hills,41.584171,-81.432976
OH,Willowick,41.634298,-81.467907
OH,Willshire,40.746432,-84.792043
OH,Wilmington,39.439508,-83.817928
OH,Wilmot,40.655906,-81.634392
OH,Wilson,39.860528,-81.069049
OH,Winchester,38.943524,-83.654113
OH,Windham,41.239522,-81.039507
OH,Winesburg,40.617472,-81.694681
OH,Wintersville,40.378012,-80.709918
OH,Withamsville,39.06279,-84.28077
OH,Wolfhurst,40.068856,-80.780797
OH,Woodlawn,39.255541,-84.470937
OH,Woodmere,41.459971,-81.479856
OH,Woodsfield,39.763048,-81.116781
OH,Woodstock,40.173697,-83.527758
OH,Woodville,41.450938,-83.363849
OH,Wooster,40.816211,-81.933085
OH,Worthington,40.096813,-83.020174
OH,Wren,40.800453,-84.773821
OH,Wright-Patterson AFB,39.821888,-84.049935
OH,Wyoming,39.229529,-84.481374
OH,Xenia,39.683133,-83.940808
OH,Yankee Lake,41.268321,-80.569027
OH,Yellow Springs,39.799595,-83.894636
OH,Yorkshire,40.325309,-84.495026
OH,Yorkville,40.153827,-80.707048
OH,Youngstown,41.099095,-80.645902
OH,Zaleski,39.280227,-82.39425
OH,Zanesfield,40.338622,-83.677889
OH,Zanesville,39.957027,-82.011954
OH,Zoar,40.612978,-81.422978
OK,Achille,33.834625,-96.390154
OK,Ada,34.768432,-96.669108
OK,Adair,36.4365,-95.272621
OK,Addington,34.243075,-97.966091
OK,Afton,36.696467,-94.95785
OK,Agra,35.895068,-96.870188
OK,Akins,35.503967,-94.666795
OK,Albany,33.874518,-96.155242
OK,Albion,34.662141,-95.099369
OK,Alderson,34.900832,-95.690052
OK,Alex,34.922741,-97.776305
OK,Aline,36.509569,-98.448688
OK,Allen,34.877383,-96.412987
OK,Altus,34.657061,-99.309046
OK,Alva,36.801087,-98.667907
OK,Amber,35.160156,-97.882066
OK,Ames,36.247089,-98.186708
OK,Amorita,36.924026,-98.293636
OK,Anadarko,35.065296,-98.244469
OK,Antlers,34.233078,-95.621391
OK,Apache,34.893597,-98.358613
OK,Arapaho,35.577863,-98.959357
OK,Arcadia,35.665487,-97.325515
OK,Ardmore,34.193966,-97.124957
OK,Arkoma,35.330168,-94.448328
OK,Armstrong,34.052824,-96.344779
OK,Arnett,36.135082,-99.771191
OK,Arpelar,34.932848,-95.951695
OK,Asher,34.988423,-96.925471
OK,Ashland,34.765535,-96.070878
OK,Atoka,34.385175,-96.131002
OK,Atwood,34.955155,-96.336762
OK,Avant,36.488674,-96.060148
OK,Badger Lee,35.473517,-94.819029
OK,Ballou,36.142127,-95.199834
OK,Barnsdall,36.56013,-96.162407
OK,Bartlesville,36.737668,-95.948454
OK,Bearden,35.3643,-96.388554
OK,Beaver,36.815126,-100.523521
OK,Bee,34.124622,-96.56876
OK,Beggs,35.741386,-96.066464
OK,Belfonte,35.542913,-94.551166
OK,Bell,35.744005,-94.552361
OK,Bennington,34.003829,-96.037571
OK,Bernice,36.617283,-94.914452
OK,Bessie,35.385422,-98.989317
OK,Bethany,35.507174,-97.641734
OK,Bethel Acres,35.311367,-97.04506
OK,Big Cabin,36.540187,-95.222116
OK,Billings,36.536108,-97.435541
OK,Binger,35.310416,-98.3432
OK,Bison,36.195948,-97.897913
OK,Bixby,35.946456,-95.873361
OK,Blackburn,36.373312,-96.596551
OK,Blackgum,35.612047,-94.992145
OK,Blackwell,36.800981,-97.300572
OK,Blair,34.779799,-99.333001
OK,Blanchard,35.152337,-97.665218
OK,Blue,33.989938,-96.230368
OK,Bluejacket,36.800797,-95.074074
OK,Boise,36.73093,-102.511158
OK,Bokchito,34.017873,-96.141694
OK,Bokoshe,35.190807,-94.790311
OK,Boley,35.489868,-96.479953
OK,Boswell,34.028223,-95.86849
OK,Bowlegs,35.147343,-96.66908
OK,Box,35.570018,-94.972753
OK,Boynton,35.649375,-95.654263
OK,Bradley,34.877911,-97.708657
OK,Braggs,35.663208,-95.198421
OK,Braman,36.923662,-97.335049
OK,Bray,34.60836,-97.817484
OK,Breckenridge,36.457242,-97.725465
OK,Brent,35.36622,-94.792473
OK,Bridge Creek,35.236161,-97.719497
OK,Bridgeport,35.54759,-98.377474
OK,Briggs,35.91851,-94.904606
OK,Bristow,35.833592,-96.394395
OK,Broken Arrow,36.036529,-95.780996
OK,Broken Bow,34.027882,-94.742231
OK,Bromide,34.417998,-96.494848
OK,Brooksville,35.210301,-96.960905
OK,Brush Creek,36.416383,-94.784245
OK,Brushy,35.561647,-94.747517
OK,Buffalo,36.829412,-99.637673
OK,Bull Hollow,36.304626,-94.900826
OK,Burbank,36.696085,-96.728111
OK,Burlington,36.900137,-98.423421
OK,Burns Flat,35.354805,-99.175032
OK,Bushyhead,36.461624,-95.505471
OK,Butler,35.635095,-99.184186
OK,Butler,36.538689,-94.740672
OK,Byars,34.871969,-97.054224
OK,Byng,34.865898,-96.667807
OK,Byron,36.901462,-98.294569
OK,Cache,34.634147,-98.623391
OK,Caddo,34.12881,-96.267841
OK,Calera,33.931379,-96.42998
OK,Calumet,35.601491,-98.124448
OK,Calvin,34.967521,-96.253556
OK,Camargo,36.017897,-99.288292
OK,Cameron,35.135098,-94.535899
OK,Canadian,35.174143,-95.649647
OK,Caney,34.235582,-96.21701
OK,Canton,36.054958,-98.588357
OK,Canute,35.421973,-99.277523
OK,Capron,36.896677,-98.577571
OK,Cardin,36.975033,-94.851044
OK,Carlisle,35.506877,-95.032222
OK,Carmen,36.579091,-98.457784
OK,Carnegie,35.102385,-98.599496
OK,Carney,35.805891,-97.015542
OK,Carrier,36.478594,-98.0172
OK,Carter,35.217457,-99.50382
OK,Cartwright,33.85539,-96.556978
OK,Cashion,35.804654,-97.676424
OK,Castle,35.475132,-96.383994
OK,Catoosa,36.182311,-95.771529
OK,Cayuga,36.637389,-94.651732
OK,Cedar Crest,36.121485,-95.166178
OK,Cedar Valley,35.874001,-97.500499
OK,Cement,34.936209,-98.136353
OK,Centrahoma,34.610409,-96.343605
OK,Central High,34.614327,-98.088648
OK,Chandler,35.705536,-96.861948
OK,Chattanooga,34.424247,-98.654089
OK,Checotah,35.482436,-95.522818
OK,Chelsea,36.532338,-95.435478
OK,Cherokee,36.754715,-98.35506
OK,Cherry Tree,35.746465,-94.643925
OK,Chester,36.215676,-98.921341
OK,Chewey,36.088041,-94.741778
OK,Cheyenne,35.613525,-99.672011
OK,Chickasha,35.040543,-97.947173
OK,Choctaw,35.484986,-97.26994
OK,Chouteau,36.188952,-95.335112
OK,Christie,35.959738,-94.666767
OK,Cimarron,35.888778,-97.603211
OK,Claremore,36.314146,-95.610043
OK,Clayton,34.586129,-95.355746
OK,Clearview,35.397093,-96.190781
OK,Cleora,36.595027,-94.942887
OK,Cleo Springs,36.404561,-98.440101
OK,Cleveland,36.310641,-96.470326
OK,Clinton,35.505647,-98.974253
OK,Cloud Creek,36.271243,-94.78996
OK,Coalgate,34.532988,-96.220522
OK,Colbert,33.857531,-96.504409
OK,Colcord,36.264722,-94.692023
OK,Cole,35.098548,-97.562738
OK,Collinsville,36.36927,-95.861756
OK,Colony,35.348597,-98.671281
OK,Comanche,34.362491,-97.979894
OK,Commerce,36.931659,-94.870526
OK,Cooperton,34.86621,-98.875889
OK,Copan,36.900718,-95.925389
OK,Copeland,36.663723,-94.82715
OK,Corn,35.379123,-98.781541
OK,Cornish,34.163714,-97.596713
OK,Council Hill,35.555905,-95.652543
OK,Covington,36.307617,-97.58816
OK,Coweta,35.971822,-95.671012
OK,Cowlington,35.309628,-94.783967
OK,Coyle,35.954051,-97.238836
OK,Crescent,35.952246,-97.594013
OK,Cromwell,35.382511,-96.459919
OK,Crowder,35.119052,-95.677309
OK,Cushing,35.979433,-96.759878
OK,Custer,35.663768,-98.886923
OK,Cyril,34.898657,-98.20304
OK,Dacoma,36.659581,-98.563496
OK,Dale,35.384192,-97.043512
OK,Davenport,35.70938,-96.764208
OK,Davidson,34.242107,-99.078122
OK,Davis,34.441317,-97.181454
OK,Deer Creek,36.806729,-97.519327
OK,Deer Lick,36.459467,-94.746813
OK,Delaware,36.778868,-95.642564
OK,Del,35.448278,-97.440785
OK,Dennis,36.547328,-94.87692
OK,Depew,35.801423,-96.506767
OK,Devol,34.195416,-98.588124
OK,Dewar,35.458618,-95.946974
OK,Dewey,36.791329,-95.932725
OK,Dibble,35.019645,-97.627084
OK,Dickson,34.190224,-96.99875
OK,Dill,35.28204,-99.133605
OK,Disney,36.474101,-95.017911
OK,Dodge,36.578926,-94.638484
OK,Dotyville,36.8514,-94.909763
OK,Dougherty,34.399808,-97.05148
OK,Douglas,36.260411,-97.667491
OK,Dover,35.981363,-97.910841
OK,Dripping Springs,36.171056,-94.685112
OK,Drowning Creek,36.4778,-94.894247
OK,Drummond,36.301183,-98.035812
OK,Drumright,35.989616,-96.599206
OK,Dry Creek,35.733722,-94.868405
OK,Duchess Landing,35.398468,-95.41658
OK,Duncan,34.50615,-98.005384
OK,Durant,33.99557,-96.394176
OK,Dustin,35.271238,-96.031839
OK,Dwight Mission,35.549459,-94.858178
OK,Eagletown,34.041866,-94.570239
OK,Eakly,35.3054,-98.556062
OK,Earlsboro,35.329207,-96.802926
OK,East Duke,34.662796,-99.569627
OK,Edmond,35.673807,-97.413076
OK,Eldon,35.940129,-94.80919
OK,Eldorado,34.47295,-99.649841
OK,Elgin,34.786219,-98.296596
OK,Elk,35.417756,-99.39902
OK,Elmer,34.480859,-99.351971
OK,Elm Grove,35.787664,-94.565871
OK,Elmore,34.635522,-97.389095
OK,El Reno,35.541833,-97.961268
OK,Empire,34.477612,-98.059441
OK,Enid,36.405687,-97.869862
OK,Erick,35.215347,-99.868552
OK,Erin Springs,34.810665,-97.605272
OK,Etowah,35.125933,-97.1704
OK,Eufaula,35.292114,-95.586425
OK,Evening Shade,35.620973,-94.905374
OK,Fairfax,36.570081,-96.707885
OK,Fairfield,35.837508,-94.6082
OK,Fairland,36.750681,-94.848207
OK,Fairmont,36.355228,-97.704453
OK,Fair Oaks,36.170024,-95.708574
OK,Fairview,36.27061,-98.477017
OK,Fallis,35.749844,-97.118325
OK,Fanshawe,34.96197,-94.911244
OK,Fargo,36.374224,-99.621955
OK,Faxon,34.460281,-98.579362
OK,Felt,36.563366,-102.79479
OK,Fitzhugh,34.658093,-96.766541
OK,Fletcher,34.826408,-98.241357
OK,Flint Creek,36.171503,-94.740272
OK,Flute Springs,35.626736,-94.799978
OK,Foraker,36.87216,-96.569116
OK,Forest Park,35.50953,-97.446845
OK,Forgan,36.906768,-100.537776
OK,Fort Cobb,35.098344,-98.435552
OK,Fort Coffee,35.294209,-94.571353
OK,Fort Gibson,35.782187,-95.260107
OK,Fort Supply,36.572205,-99.573549
OK,Fort Towson,34.031395,-95.277635
OK,Foss,35.450045,-99.170763
OK,Foster,34.597493,-97.491719
OK,Foyil,36.430876,-95.521485
OK,Francis,34.874238,-96.592646
OK,Frederick,34.352531,-98.986775
OK,Freedom,36.768104,-99.113079
OK,Friendship,34.697835,-99.228694
OK,Gage,36.31821,-99.75772
OK,Gans,35.387486,-94.695027
OK,Garber,36.436512,-97.580941
OK,Garvin,33.955502,-94.935903
OK,Gate,36.851694,-100.055218
OK,Geary,35.637076,-98.316976
OK,Gene Autry,34.316215,-97.041685
OK,Geronimo,34.485124,-98.389172
OK,Gerty,34.83567,-96.288955
OK,Gideon,36.008833,-95.035986
OK,Glencoe,36.234081,-96.932853
OK,Glenpool,35.949447,-96.006715
OK,Goldsby,35.127015,-97.4737
OK,Goltry,36.531899,-98.151391
OK,Goodwell,36.594318,-101.632615
OK,Gore,35.542895,-95.11277
OK,Gotebo,35.071098,-98.874374
OK,Gould,34.669298,-99.773689
OK,Gracemont,35.187763,-98.257109
OK,Grainola,36.937938,-96.648791
OK,Grandfield,34.230668,-98.687422
OK,Grand Lake Towne,36.505721,-95.027827
OK,Grandview,35.955577,-95.00467
OK,Granite,34.956163,-99.370345
OK,Grant,33.936486,-95.517868
OK,Grayson,35.50534,-95.871848
OK,Greasy,35.676689,-94.721135
OK,Greenfield,35.728917,-98.377535
OK,Gregory,36.169725,-95.574088
OK,Grove,36.592166,-94.796145
OK,Guthrie,35.858455,-97.418568
OK,Guymon,36.6901,-101.478018
OK,Haileyville,34.854152,-95.578632
OK,Hallett,36.231561,-96.567845
OK,Hammon,35.632322,-99.383241
OK,Hanna,35.204173,-95.889327
OK,Hardesty,36.614736,-101.193641
OK,Harrah,35.485588,-97.184223
OK,Hartshorne,34.838064,-95.558771
OK,Haskell,35.818966,-95.680398
OK,Hastings,34.224281,-98.108712
OK,Haworth,33.840898,-94.657035
OK,Headrick,34.626837,-99.13737
OK,Healdton,34.233739,-97.486873
OK,Heavener,34.891967,-94.607791
OK,Helena,36.546586,-98.271511
OK,Hendrix,33.775257,-96.407046
OK,Hennessey,36.105811,-97.898615
OK,Henryetta,35.442186,-95.985144
OK,Hickory,34.558981,-96.857023
OK,Hillsdale,36.563444,-97.992673
OK,Hinton,35.4813,-98.3574
OK,Hitchcock,35.967658,-98.349696
OK,Hitchita,35.519807,-95.751805
OK,Hobart,35.024696,-99.087646
OK,Hoffman,35.488857,-95.844885
OK,Holdenville,35.083949,-96.400156
OK,Hollis,34.689431,-99.915443
OK,Hollister,34.341115,-98.870526
OK,Hominy,36.422552,-96.391733
OK,Hooker,36.861147,-101.216113
OK,Hoot Owl,36.359983,-95.121414
OK,Horntown,35.083603,-96.23759
OK,Howe,34.950038,-94.640794
OK,Hugo,34.012053,-95.510794
OK,Hulbert,35.931483,-95.143695
OK,Hunter,36.563686,-97.662464
OK,Hydro,35.547986,-98.579684
OK,Idabel,33.902061,-94.82997
OK,Indiahoma,34.61988,-98.752097
OK,Indianola,36.444505,-94.674667
OK,Indianola,35.163384,-95.775998
OK,Inola,36.112913,-95.552455
OK,Iron Post,36.155679,-95.13506
OK,Isabella,36.238987,-98.326401
OK,IXL,35.528769,-96.385394
OK,Jay,36.427251,-94.795457
OK,Jefferson,36.720352,-97.790894
OK,Jenks,35.998219,-95.973404
OK,Jennings,36.182294,-96.568977
OK,Jet,36.6664,-98.181375
OK,Johnson,35.413979,-96.835
OK,Jones,35.56673,-97.288914
OK,Justice,36.290802,-95.563561
OK,Kansas,36.20565,-94.789114
OK,Katie,34.590712,-97.32562
OK,Kaw,36.767602,-96.865764
OK,Kellyville,35.936447,-96.20899
OK,Kemp,33.769512,-96.354364
OK,Kendrick,35.785375,-96.775523
OK,Kenefic,34.150043,-96.364253
OK,Kenton,36.906359,-102.965209
OK,Kenwood,36.301249,-94.997873
OK,Keota,35.257388,-94.922314
OK,Ketchum,36.523669,-95.031931
OK,Keyes,36.807685,-102.251844
OK,Keys,35.802786,-94.941358
OK,Kiefer,35.943748,-96.053032
OK,Kildare,36.808254,-97.04996
OK,Kingfisher,35.843117,-97.937906
OK,Kingston,33.997889,-96.695219
OK,Kinta,35.119759,-95.238238
OK,Kiowa,34.722078,-95.902192
OK,Knowles,36.873062,-100.193034
OK,Konawa,34.958183,-96.753527
OK,Krebs,34.929665,-95.71972
OK,Kremlin,36.546571,-97.832315
OK,Lahoma,36.38811,-98.088738
OK,Lake Aluma,35.531609,-97.44739
OK,Lamar,35.094005,-96.12368
OK,Lambert,36.683205,-98.423742
OK,Lamont,36.69132,-97.558245
OK,Lane,34.29988,-95.989631
OK,Langley,36.465793,-95.045748
OK,Langston,35.934238,-97.26126
OK,Laverne,36.705256,-99.897046
OK,Lawrence Creek,36.083809,-96.426749
OK,Lawton,34.617048,-98.4204
OK,Leach,36.197849,-94.909861
OK,Lebanon,33.971741,-96.923827
OK,Leedey,35.86886,-99.344973
OK,Le Flore,34.897491,-94.975913
OK,Lehigh,34.474729,-96.221689
OK,Lenapah,36.851336,-95.635702
OK,Leon,33.877342,-97.429045
OK,Lexington,35.017605,-97.335018
OK,Liberty,35.460861,-94.545749
OK,Liberty,35.852896,-95.986367
OK,Lima,35.17373,-96.598468
OK,Limestone,36.314342,-95.747721
OK,Lindsay,34.840485,-97.609851
OK,Loco,34.329529,-97.680654
OK,Locust Grove,36.197725,-95.168468
OK,Lone Grove,34.180972,-97.253313
OK,Lone Wolf,34.990419,-99.245662
OK,Long,35.497823,-94.538858
OK,Longdale,36.133669,-98.550984
OK,Longtown,35.242373,-95.518593
OK,Lookeba,35.363021,-98.363833
OK,Lost,36.000647,-95.122306
OK,Lotsee,36.133407,-96.209109
OK,Loveland,34.304985,-98.771271
OK,Loyal,35.972784,-98.118394
OK,Lucien,36.274764,-97.455029
OK,Luther,35.668028,-97.190525
OK,Lyons Switch,35.788983,-94.685328
OK,McAlester,34.926816,-95.769944
OK,McCord,36.673116,-97.03592
OK,McCurtain,35.150561,-94.967178
OK,McLoud,35.41215,-97.106609
OK,Macomb,35.147896,-97.008658
OK,Madill,34.086003,-96.774992
OK,Manchester,36.994433,-98.035091
OK,Mangum,34.878377,-99.503953
OK,Manitou,34.507113,-98.980911
OK,Mannford,36.132862,-96.330428
OK,Mannsville,34.183377,-96.908323
OK,Maramec,36.24197,-96.680496
OK,Marble,35.582587,-94.819149
OK,Marietta,35.849106,-94.654584
OK,Marietta,33.935099,-97.123652
OK,Marland,36.561119,-97.152909
OK,Marlow,34.631115,-97.956728
OK,Marshall,36.155412,-97.625727
OK,Martha,34.726001,-99.386653
OK,Maud,35.133326,-96.77838
OK,May,36.617401,-99.748479
OK,Maysville,34.864713,-97.373593
OK,Mazie,36.142561,-95.330214
OK,Mead,34.000756,-96.510966
OK,Medford,36.803723,-97.737879
OK,Medicine Park,34.734408,-98.477621
OK,Meeker,35.481838,-96.895533
OK,Meno,36.388174,-98.17796
OK,Meridian,35.844004,-97.245709
OK,Meridian,34.42474,-97.977401
OK,Miami,36.887,-94.873378
OK,Midwest,35.458752,-97.37457
OK,Milburn,34.238658,-96.552394
OK,Mill Creek,34.401033,-96.825202
OK,Millerton,33.983433,-95.017129
OK,Minco,35.31566,-97.951399
OK,Moffett,35.389966,-94.44619
OK,Moore,35.329598,-97.475005
OK,Mooreland,36.437983,-99.204478
OK,Morris,35.605205,-95.862057
OK,Morrison,36.291048,-97.034874
OK,Mounds,35.871946,-96.056647
OK,Mountain Park,34.69884,-98.952306
OK,Mountain View,35.099381,-98.750134
OK,Mulberry,35.868687,-94.69945
OK,Muldrow,35.40342,-94.597523
OK,Mulhall,36.112098,-97.342802
OK,Murphy,36.133657,-95.24089
OK,Muskogee,35.742697,-95.35701
OK,Mustang,35.391847,-97.72514
OK,Mutual,36.230432,-99.167935
OK,Narcissa,36.801033,-94.927866
OK,Nardin,36.804091,-97.449868
OK,Nash,36.66499,-98.052078
OK,Nescatunga,36.754293,-98.156052
OK,New Alluwe,36.610029,-95.488728
OK,Newcastle,35.242395,-97.595336
OK,New Cordell,35.297235,-98.981586
OK,New Eucha,36.391169,-94.852219
OK,Newkirk,36.881671,-97.055436
OK,New Woodville,33.968703,-96.654941
OK,Nichols Hills,35.546389,-97.54327
OK,Nicoma Park,35.49178,-97.324313
OK,Nicut,35.602385,-94.562909
OK,Ninnekah,34.964071,-97.944764
OK,Noble,35.138195,-97.371525
OK,Norge,34.989227,-97.99406
OK,Norman,35.240569,-97.345299
OK,North Enid,36.445706,-97.863384
OK,North Miami,36.920142,-94.879675
OK,Notchietown,35.585242,-95.089627
OK,Nowata,36.698552,-95.638207
OK,Oak Grove,36.205579,-96.338392
OK,Oakhurst,36.084721,-96.057466
OK,Oakland,34.097491,-96.798234
OK,Oaks,36.169576,-94.852618
OK,Oakwood,35.931483,-98.70303
OK,Ochelata,36.600943,-95.98119
OK,Oilton,36.08215,-96.581943
OK,Okarche,35.720553,-97.975601
OK,Okay,35.865018,-95.307721
OK,Okeene,36.117065,-98.316469
OK,Okemah,35.42987,-96.300295
OK,Oklahoma,35.467079,-97.513657
OK,Okmulgee,35.625162,-95.954032
OK,Oktaha,35.577624,-95.47781
OK,Old Eucha,36.355135,-94.937907
OK,Old Green,35.985407,-94.608238
OK,Olustee,34.547503,-99.424027
OK,Oologah,36.443371,-95.708626
OK,Optima,36.762001,-101.34969
OK,Orlando,36.148356,-97.374844
OK,Osage,36.294894,-96.417956
OK,Owasso,36.287382,-95.836029
OK,Paden,35.507327,-96.567098
OK,Panama,35.171252,-94.67086
OK,Paoli,34.82617,-97.262873
OK,Paradise Hill,35.607361,-95.073085
OK,Park Hill,35.854817,-94.952783
OK,Pauls Valley,34.727658,-97.236606
OK,Pawhuska,36.669064,-96.331216
